"Name","adamw_lr","muon_lr","weight_decay","batch_perplexity","raw_grad_norm","test_accuracy","test_combined_score","test_pearson","train_loss","val_accuracy","val_combined_score","val_pearson"
"swept-sweep-54","0.00014848002303356322","0.0005708579495367347","0.00002268073602820307","1.1263188123703003","0.9999998082814676","0.8680738786279684","0.8716375969228374","0.8752013152177063","0.11895456910133362","0.866","0.866180485121426","0.866360970242852"
"skilled-sweep-74","0.00014369113763476962","0.0005734317826356325","0.000023477416804810862","1.3076900243759155","0.9999998230910264","0.8703064745281104","0.8714250188749989","0.8725435632218874","0.26826226711273193","0.836","0.8462404099567591","0.8564808199135183"
"helpful-sweep-94","0.00014160140199880096","0.0005715597287485512","0.000023858143240571467","1.2890337705612185","1.0000000165672287","0.8709153643190582","0.8708857109654893","0.8708560576119202","0.2538929283618927","0.86","0.8572428524483805","0.854485704896761"
"confused-sweep-100","0.0001484416328826485","0.0005700536342668572","0.00002639696511339325","1.1927932500839231","0.9999997872822184","0.8684798051552669","0.870481049238401","0.872482293321535","0.17629781365394592","0.856","0.8591304435712339","0.862260887142468"
"atomic-sweep-7","0.00014096850144310126","0.0005744815552077241","0.00002610861034715244","1.2047914266586304","0.999999731360802","0.8690886949462148","0.8704297302870934","0.8717707656279718","0.186306431889534","0.86","0.8572532310946045","0.854506462189209"
"wise-sweep-98","0.00014904514493659877","0.0005744267711643444","0.000024532486593201284","1.1391032934188845","0.9999998040933168","0.8664501725187741","0.8701618222787868","0.8738734720387996","0.13024136424064636","0.858","0.8603075765782291","0.8626151531564582"
"trim-sweep-96","0.0001479852778645508","0.0005688592404153251","0.000022938079162169813","1.2042107582092283","0.999999745093812","0.867870915364319","0.8700160202237017","0.8721611250830844","0.18582439422607425","0.864","0.8590701368882653","0.8541402737765306"
"lunar-sweep-76","0.0001485571956155784","0.0005739135001412331","0.000020836626319907977","1.1776021718978882","0.9999998003693984","0.869291658209864","0.8697375853016978","0.8701835123935314","0.16348031163215637","0.858","0.8553052130922896","0.8526104261845792"
"wobbly-sweep-101","0.0001481132779606225","0.0005699613772571191","0.000029295282025869377","1.1678203344345093","0.9999997800015332","0.8648264664095798","0.8692585078504147","0.8736905492912496","0.15513908863067627","0.856","0.8605781884129209","0.8651563768258419"
"jolly-sweep-31","0.00014718742173038823","0.000570817372761053","0.00002275391393953916","1.289881944656372","0.9999998751533372","0.8650294296732292","0.8691798615295127","0.8733302933857962","0.25455066561698914","0.86","0.8629998624478634","0.8659997248957267"
"driven-sweep-112","0.00014709775947155244","0.0005726047276042265","0.00002027339680530402","1.3348839282989502","0.9999999327915164","0.8654353562005277","0.8690457770570825","0.8726561979136372","0.28884437680244446","0.852","0.856977444536277","0.861954889072554"
